has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS8uNLLjSyn47rj9KDtHZ335fNCiGKLOEa2fPGVrdaFJWKTv7Tu1zyD6syg_zsEzFfF0rpZ9b8NWj9a/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRg_TuLlKj8lKFPoufeamaaASsQtCi_WIpwFyIPXnxC7ZIodntiyLtMAtDJtNFQSgPVj0lwL2DIf5T6/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRg_TuLlKj8lKFPoufeamaaASsQtCi_WIpwFyIPXnxC7ZIodntiyLtMAtDJtNFQSgPVj0lwL2DIf5T6/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://tthedogeverse.pages.dev/next/walletpage.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://tthedogeverse.pages.dev/next/walletpage.php,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://web3world.pages.dev/sign-up/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://web3world.pages.dev/sign-up/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://blockdag-buy.pages.dev/app/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://blockdag-buy.pages.dev/app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,59,1,0,1,331,0,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,https://spotifykonta.sviluppo.host/,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,7,0,0,1,10,4,13,1,1,1,1654,0,17,6,19,0,1,1,0,0,1,7,1,0,0,0,0,0,https://www.shorturl.at/lqHX5,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,7,0,0,1,10,4,13,1,1,1,1654,0,17,6,19,0,1,1,0,0,1,7,1,0,0,0,0,0,https://shorturl.at/lqHX5,1
1,1,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,3,0,3,26,0,0,0,137,0,0,3,5,0,0,1,0,0,1,3,0,0,0,0,0,0,https://office365outlookadmin8403f.webflow.io/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,48,1,0,0,210,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://waldenuniversity356.ukit.me/,1
1,1,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,3,1,3,19,1,0,0,223,0,0,1,7,0,0,1,0,0,1,3,0,0,0,0,0,0,https://attisaboutgodown001.webflow.io/,1
1,1,1,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,8,0,48,14,0,0,0,290,0,2,2,58,0,1,1,0,0,1,18,0,0,0,0,6,0,https://louisechamberss.wixsite.com/my-site,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafkreibwcoodudkftcyiwhocjzrkllfol6kidpsqv7wgtpqsy5vb7ipzd4,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,0,3,13,1,0,0,142,0,0,0,12,0,0,0,0,0,0,19,0,0,0,0,0,0,https://postoffice.adobe.com/po-server/link/redirect?target=eyJhbGciOiJIUzUxMiJ9.eyJ0ZW1wbGF0ZSI6ImNjX2NvbGxhYl9kY3NoYXJpbmdfdmlld19lbWFpbCIsImVtYWlsQWRkcmVzcyI6InBoZWFkcmEuZGVyb29zZUBnbWFpbC5jb20iLCJyZXF1ZXN0SWQiOiI2MDM4ZmI0OC0yYzY2LTQ5OGItNDM1MC1hZTlhZTQ1MWFmMjciLCJsaW5rIjoiaHR0cHM6Ly9hY3JvYmF0LmFkb2JlLmNvbS9pZC91cm46YWFpZDpzYzpWQTZDMjplMjIyMTI2NC0wZjdhLTRlOTktOWQxZC0wZGU5YzQwMzRkYjQiLCJsYWJlbCI6IjExIiwibG9jYWxlIjoiZW5fVVMifQ.d6bVtI8KywRLxclpWNg1pDUCJKo3TF01PmJua7ugl0GtQO4psX-wMhcDfu-3ZuftZK9nUbcxN8Kz3Wn99KtvGg,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://blockdag-netw0rk.pages.dev/xet/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://blockdag-netw0rk.pages.dev/xet/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreicmkbfhig7zwnz2nsrw6ogvm2tsd35r2bnrnmfazmj6u73a2q4ls4.ipfs.cf-ipfs.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeihmukb7kkpocwxm37hmwkbea75hm5ttveybfbyqqex24j6xjykeey/inndex.html.html,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,http://tinyurl.com/yo6zgmjx/?hash=m3u0v0@m3u0v0.com.br,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,http://tinyurl.com/yo6zgmjx/?hash=m3u0v0@m3u0v0.com,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://slothana-sale.pages.dev/app,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://slothana-sale.pages.dev/app/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://helpdex.pages.dev/payment,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://helpdex.pages.dev/payment,1
1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,3,5,23,15,1,0,0,411,0,3,0,18,0,0,1,0,0,0,7,0,0,0,0,7,0,https://efrenviro-my.sharepoint.com/:b:/p/izar/EbmVLadkZOJLj-NUgYaPSOwBd_aj7KGYpVwcRxSuBDvD6A?e=bdrHrl,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-db1a408105854b1d82b99dbe410de97e.r2.dev/index.html,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,9,0,15,0,0,0,704,0,1,1,15,0,0,1,0,0,1,2,0,0,0,0,0,0,https://case-submint-here.github.io/07/request.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-45443e52ea1e42f685b545f66b8b807a.r2.dev/ghujhgfds.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://oib.pages.dev/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafkreihv6nwj3hgkpfam4aubxnmcjvue7jx7tdlrbkovyjgaw7t5ujz5de,1
1,1,1,0,0,1,1,1,1,0,0,9,2,0,0,0,0,0,2,1,0,12,1,0,0,331,1,8,2,28,0,0,1,0,1,0,4,0,0,0,0,2,0,https://dee4e6a6ff5af5fbc520f9b5bee4e9b5b.pages.dev/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://secure-login-office.pages.dev/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeibbg5osujsivnurkyd6a6uncu2ctq2m7t677pgsniwqla7sjed374/onedrive.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafkreiadmuaaavmtaseumyuyyms35kqaovm6zg2uyqehm4qwiw3yado7iu,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,27,0,0,0,117,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSNcO_LponRmXfAu_yEkfjgRPz5I2-1XmBdfOVa9fTcXmVAF7S8H81H3LrjauYuDFS6o3LcAa5H8Yt8/pub?start=true&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,5,19,0,0,0,414,0,0,4,23,0,0,1,0,0,0,3,0,0,0,0,4,0,https://32652900175411plan.github.io/givedisply/repository-name/shop/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTcqgD31ALbKmGxpAj-1VpSVypq7Eo3hloeGLeRBhrM05n3NZ1hhu7SW2PzeQw_eB8WudMSE6cFaUuZ/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,20,0,0,0,110,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTWlWMb5WAeT614KPs5PrUMwfoRieu4llBMwOybSftaFf_P05IQKATmVOYcuXg0zQGKTv7U3qf3kRBv/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRJGcNTk-BV34buzzagkq1fl2zybqiwCqOMv8v3VXYJQ_5l-0URchbgkGZc1X14I6Db1MQb-Qz_3q5x/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,31,0,0,0,121,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSf9U7IDpboN8aKLdVewdqXlrDagvqjKQw28vXL70EZXuFS5ez8vKE27fMXA9SclHxGx63C4YmY7Hq1/pub?start=true&amp;loop=true&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,19,0,0,0,109,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSUkzw4Tx9ppiQ3ls0z3DYydD4jQ2nyWIxPU0glt2fPMFZcYu0pNXZPtQ7nfRKOLWQRBKlaCi3srw-O/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,19,0,0,0,109,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSUkzw4Tx9ppiQ3ls0z3DYydD4jQ2nyWIxPU0glt2fPMFZcYu0pNXZPtQ7nfRKOLWQRBKlaCi3srw-O/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0,0,0,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://direct.lc.chat/17791518/irs.gov-live/support,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://36k347.k347343.96.lt/pd847343384/pdo.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQp5wr8nPPrK0FdtUkTxlohUqx9rS7NJps3JRfgwTCt9kaItqqseGwoiphj5vpyR0-sgN7sB9uqAQcv/pub?start=true&loop=true&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQp5wr8nPPrK0FdtUkTxlohUqx9rS7NJps3JRfgwTCt9kaItqqseGwoiphj5vpyR0-sgN7sB9uqAQcv/pub?start=true&amp;loop=true&amp;delayms=3000&amp;slide=id.p,1
1,1,1,0,0,1,0,0,1,0,0,4,3,0,0,157,0,0,40,21,29,55,1,1,0,8506,1,233,30,245,0,0,1,0,1,1,25,0,0,0,0,68,0,https://linkup.top/cnfrmtion.hlpacc22,1
0,1,1,0,0,1,0,1,1,0,0,3,2,0,0,4,0,0,12,19,16,0,0,1,1,5410,1,31,12,168,0,0,1,1,0,1,5,1,0,0,0,7,0,https://lidercondominiosc.com.br/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-1524c2975f2f4163bc1c411d85b3bba8.r2.dev/index.html,1
1,1,1,0,0,1,1,1,1,0,0,4,2,0,0,0,0,0,3,0,12,20,0,0,0,300,1,0,1,16,0,0,1,0,1,0,10,0,0,0,0,2,0,https://pub-c690f4a885cf4bc88d5c10ab6f5c36bc.r2.dev/heke91.html,1
1,1,1,0,0,1,1,1,1,0,0,4,2,0,0,0,0,0,3,0,12,20,0,0,0,300,1,0,1,16,0,0,1,0,1,0,10,0,0,0,0,2,0,https://pub-1da30c140c554246b20c9f8e21350be4.r2.dev/heke91.html,1
1,1,1,0,0,1,1,1,1,0,0,4,2,0,0,0,0,0,3,0,12,20,0,0,0,300,1,0,1,16,0,0,1,0,1,0,10,0,0,0,0,2,0,https://pub-187c855e134c4cd4aae9238ba7f23ca8.r2.dev/heke91.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-7813f2a162c044ae8a4fef6bfcbe7928.r2.dev/2.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://pub-e72274aede3243deb63ad6991227c2a9.r2.dev/pdf.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-d046b1b0673341f29a5b582bfc8de348.r2.dev/cc.html,1
1,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,2,15,0,0,0,112,0,0,4,20,0,0,1,0,0,1,3,0,0,0,0,1,0,https://pub-6151cbb4115d47dda1a50e6b3f392453.r2.dev/index.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-f7076e6b96664daf90ae8357ef8b9110.r2.dev/DF1.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-bcf6cff79f154c648fcf97b4700be587.r2.dev/DF1.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-2e9f7e6a49e643e4bb5ae441acd938a7.r2.dev/DF1.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-1e680dcaae094b5a809011eb2ab3f370.r2.dev/DF1.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-e4333b0bb67746bb9b9dfa88c6ca2179.r2.dev/qwindex.html,1
1,1,1,0,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,6,8,1,0,0,2312,0,2,96,148,0,0,1,0,0,0,6,0,0,0,0,1,0,https://pub-7b01259ddd074a6db9b6d54c6dd56b62.r2.dev/index.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-cab7df3468754c5981fad1ab8646d25d.r2.dev/CHAMELEONd.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-c21d06e34c8c474b943662dc60536684.r2.dev/indexjs3.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://pub-970ca05b6be3436ba710a62c4da4c6fe.r2.dev/indexjs.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://pub-53c03b9b90fe486a82cc03ab66bd7ace.r2.dev/index.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://pub-1735e6cb161e49a7925d5e84c1a4f75e.r2.dev/indexjs.html,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,38,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,https://pub-e882f84017744d8893e3a04d49e2a45c.r2.dev/resh_link.html,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,38,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,https://pub-cde0324a78a3470aa6a82acbd1d42d41.r2.dev/oeuhd.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-7320696e672e41dcbdb04edcc02343b5.r2.dev/blobbb.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-5c6c84a6b5654ed8ae456f6055f4d405.r2.dev/22.html,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,38,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,https://pub-5c0a6e09c8254916905bbc890ff2032e.r2.dev/jolink.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-16cf6af00af1471582fcfc948b178eed.r2.dev/owa.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://pub-006f4184d0f140debf8f24643e8860c4.r2.dev/itauth.html,1
1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,1,2,21,0,1,0,267,0,0,1,16,0,0,1,0,0,0,0,0,0,0,0,7,0,https://pub-4b70206b462d4791bccb728934826ab1.r2.dev/Emails%20Expire.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-98dff63b6dd14a718dd5ca6a648e9090.r2.dev/CHAMELEONdjhj.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pub-06a02c807d534832bbc52bd22014d2c2.r2.dev/ll/index.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-96031a776005426da96f969f77b628f3.r2.dev/~~~~~~~~~~~~~~~)(%26%5E5.html,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,38,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,https://pub-785ceff4c7744e0291ce10ad33e52189.r2.dev/link(2).html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,44,0,0,0,134,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS4NfYXiQ_ms_qMpdD4noqc5JwZbSc7AO-3rPHq_1KrZF9YznEBa_7YpwJ8oTYUFAs23OddDSaAsdC7/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,9,0,15,0,0,0,704,0,1,1,15,0,0,1,0,0,1,2,0,0,0,0,0,0,https://f-apeeal-issue-case-violation.github.io/10095/request.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/QmaXEXSNVkaGGC8y3SqMeBiRodXDiufThkFoZvsBjsagmQ?#noc@cloudflare.com,1
1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,4,0,2,19,0,0,1,108,0,0,2,14,0,0,1,0,0,1,3,0,0,0,0,0,0,https://cancelalerbloksite.github.io/ofcaserestricnow/aces/helping/homes/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,5,19,0,0,0,415,0,0,4,23,0,0,1,0,0,0,3,0,0,0,0,4,0,https://cancelalerbloksite.github.io/ofcaserestricnow/aces/suspendsioon/teamshop/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://restorebugs.pages.dev,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://restorebugs.pages.dev/,1
1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,17,0,0,0,136,0,0,2,5,0,0,1,0,0,1,3,0,0,0,0,0,0,https://frontieryhoomalll.webflow.io/,1
1,1,1,0,0,1,0,1,0,0,0,4,1,0,0,0,0,0,8,3,48,14,0,0,0,932,0,1,1,65,0,1,1,1,0,0,18,0,0,0,0,20,0,https://adriannadunock.wixsite.com/my-site,1
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,3,0,0,8,7,49,14,0,1,0,491,0,4,1,127,0,1,1,0,0,1,17,1,0,0,0,19,0,https://edutelstrawebmail.wixsite.com/my-site,1
1,1,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,3,0,3,6,0,0,0,130,0,0,1,13,0,0,1,0,0,1,3,0,0,0,0,0,0,https://zimbra-33b08a.webflow.io/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://desembolsoinmediato-aplicaenlinea.top/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://node-generated.pages.dev/xet/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.cineshow.com.br/lib/ajax/ingresso_clicks.php?id=https://mysteryad.vercel.app/advert,1
